,level_0,movie,year,time,certificate,genre,rating,story,votes,cast,link,index,genres_bin,director,director_bin,cast_bin,words_bin,combined_features
1484,4166,Bandhalu Anubandhalu,1982,,U,"['Drama', 'Family']",6.1,"['Add', 'a', 'Plot']",11.0,"Bhargava,Chiranjeevi,Lakshmi,SobhanBabu",https://www.imdb.com/title/tt0245745/,4166,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Bhargava,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Bhargava,Chiranjeevi,Lakshmi,SobhanBabu U Drama Family 1982"
1485,3156,Kaliyuga Ramudu,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",4.1,"['Add', 'a', 'Plot']",7.0,"Gummadi,K.Bapaiah,RatiAgnihotri,TarakaRamaRaoNandamuri",https://www.imdb.com/title/tt0154708/,3156,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",K.Bapaiah,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Gummadi,K.Bapaiah,RatiAgnihotri,TarakaRamaRaoNandamuri U Drama Thriller Action Comedy Romance Family 1982"
1486,1044,Illali Korikalu,1982,139 min,Not Rated,['Drama'],,"['Illali', 'Korikalu', 'is', 'a', '1982', 'Indian', 'Telugu', 'film,', 'directed', 'by', 'G.', 'Ram', 'Mohan', 'Rao', 'and', 'Produced', 'by', 'G', 'Babu.', 'The', 'film', 'stars', 'Shobhan', 'Babu,', 'Jayasudha,', 'Satyanarayana', 'Kaikala', 'and', 'Prabhakar', 'Reddy', 'in', 'lead', '...', 'See', 'full', 'summary', '»']",,"G.RamaMohanaRao,Jayasudha,SatyanarayanaKaikala,SobhanBabu",https://www.imdb.com/title/tt8145070/,1044,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",G.RamaMohanaRao,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Illali Korikalu is a 1982 Indian Telugu film, directed by G. Ram Mohan Rao and Produced by G Babu. The film stars Shobhan Babu, Jayasudha, Satyanarayana Kaikala and Prabhakar Reddy in lead ... See full summary » G.RamaMohanaRao,Jayasudha,SatyanarayanaKaikala,SobhanBabu Not Rated Drama 1982"
1487,4056,Yuvaraju,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",,"['Add', 'a', 'Plot']",,"AkkineniNageshwaraRao,Jayasudha,MuraliMohan,NarayanaRaoDasari",https://www.imdb.com/title/tt0262931/,4056,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NarayanaRaoDasari,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot AkkineniNageshwaraRao,Jayasudha,MuraliMohan,NarayanaRaoDasari U Drama Thriller Action Comedy Romance Family 1982"
1488,4685,Pratikaram,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",8.4,"['Add', 'a', 'Plot']",28.0,"MohanBabu,MuraliMohan,RamineeduGutha,Sharada",https://www.imdb.com/title/tt0352743/,4685,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",RamineeduGutha,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot MohanBabu,MuraliMohan,RamineeduGutha,Sharada U Drama Thriller Action Comedy Romance Family 1982"
1489,4764,Mister Vijay,1982,144 min,U,['Drama'],,"['Add', 'a', 'Plot']",,"Ambika,Rajinikanth,S.A.Chandrashekhar",https://www.imdb.com/title/tt8769068/,4764,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",S.A.Chandrashekhar,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Ambika,Rajinikanth,S.A.Chandrashekhar U Drama 1982"
1490,4015,Raga Deepam,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",,"['Add', 'a', 'Plot']",,"AkkineniNageshwaraRao,Gummadi,Jayasudha,NarayanaRaoDasari",https://www.imdb.com/title/tt0262723/,4015,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NarayanaRaoDasari,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot AkkineniNageshwaraRao,Gummadi,Jayasudha,NarayanaRaoDasari U Drama Thriller Action Comedy Romance Family 1982"
1491,2755,Illantha Sandadi,1982,,U,['Comedy'],,"['Add', 'a', 'Plot']",,"Chandramohan,NarasimhaRaoRelangi,Nirmalamma,Prabha",https://www.imdb.com/title/tt7776626/,2755,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NarasimhaRaoRelangi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Chandramohan,NarasimhaRaoRelangi,Nirmalamma,Prabha U Comedy 1982"
1492,796,Ekalavya,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",,"['Add', 'a', 'Plot']",,"JayaPrada,KrishnaGhattamaneni,SarathBabu,VijayReddy",https://www.imdb.com/title/tt0263306/,796,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",VijayReddy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot JayaPrada,KrishnaGhattamaneni,SarathBabu,VijayReddy U Drama Thriller Action Comedy Romance Family 1982"
1493,4825,Poolapallakki,1982,,U,['Musical'],,"['Add', 'a', 'Plot']",,Ilaiyaraaja,https://www.imdb.com/title/tt0281079/,4825,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Ilaiyaraaja,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Add a Plot Ilaiyaraaja U Musical 1982
1494,3328,Mr. Vijay,1982,144 min,U,['Drama'],,"['Add', 'a', 'Plot']",,"Ambika,Rajinikanth,S.A.Chandrashekhar",https://www.imdb.com/title/tt8769092/,3328,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",S.A.Chandrashekhar,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Ambika,Rajinikanth,S.A.Chandrashekhar U Drama 1982"
1495,1939,Anuraga Devatha,1982,122 min,Not Rated,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",5.4,"['Anuraga', 'Devathe', 'is', 'a', '1996', 'Indian', 'Kannada', 'film,', 'Directed', 'by', 'Bhaskar', 'and', 'Produced', 'by', 'K', 'M', 'Vasudeva', 'Rao,', 'B', 'T', 'Nanjappa.', 'The', 'film', 'stars', 'Shashikumar,', 'Sithara,', 'Neena,', 'Sathyapriya,', 'Janakamma,', '...', 'See', 'full', 'summary', '»']",13.0,"Gummadi,Jayasudha,RamaRaoTatineni,TarakaRamaRaoNandamuri",https://www.imdb.com/title/tt0186825/,1939,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",RamaRaoTatineni,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Anuraga Devathe is a 1996 Indian Kannada film, Directed by Bhaskar and Produced by K M Vasudeva Rao, B T Nanjappa. The film stars Shashikumar, Sithara, Neena, Sathyapriya, Janakamma, ... See full summary » Gummadi,Jayasudha,RamaRaoTatineni,TarakaRamaRaoNandamuri Not Rated Drama Thriller Action Comedy Romance Family 1982"
1496,2395,Korukunna Mogudu,1982,,U,['Drama'],,"['Add', 'a', 'Plot']",,"Jayasudha,Lakshmi,SobhanBabu,SubbaRaoKatta",https://www.imdb.com/title/tt7664160/,2395,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",SubbaRaoKatta,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Jayasudha,Lakshmi,SobhanBabu,SubbaRaoKatta U Drama 1982"
1497,5245,Angadhudu,1982,,U,['Musical'],,"['Add', 'a', 'Plot']",,Ilaiyaraaja,https://www.imdb.com/title/tt0280429/,5245,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Ilaiyaraaja,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Add a Plot Ilaiyaraaja U Musical 1982
1498,5226,John Jafar Janardanan,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",,"['Add', 'a', 'Plot']",,RamaRaoTatineni,https://www.imdb.com/title/tt0252571/,5226,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",RamaRaoTatineni,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Add a Plot RamaRaoTatineni U Drama Thriller Action Comedy Romance Family 1982
1499,5206,Jaggu,1982,137 min,U,['Drama'],,"['Add', 'a', 'Plot']",,"Jayasudha,Krishnamraju,P.ChandrashekarReddy,SatyanarayanaKaikala",https://www.imdb.com/title/tt8737530/,5206,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",P.ChandrashekarReddy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Jayasudha,Krishnamraju,P.ChandrashekarReddy,SatyanarayanaKaikala U Drama 1982"
1500,4311,Madhura Swapnam,1982,88 min,Not Rated,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",,"['Add', 'a', 'Plot']",,"JayaPrada,Jayasudha,K.RaghavendraRao,Krishnamraju",https://www.imdb.com/title/tt0257887/,4311,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",K.RaghavendraRao,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot JayaPrada,Jayasudha,K.RaghavendraRao,Krishnamraju Not Rated Drama Thriller Action Comedy Romance Family 1982"
1501,5063,Chandamama,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",8.0,"['Add', 'a', 'Plot']",36.0,"MohanBabu,MuraliMohan,NarasimhaRaoRelangi,Saritha",https://www.imdb.com/title/tt1437589/,5063,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NarasimhaRaoRelangi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot MohanBabu,MuraliMohan,NarasimhaRaoRelangi,Saritha U Drama Thriller Action Comedy Romance Family 1982"
1502,3112,Bangaru Bhoomi,1982,141 min,Not Rated,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",4.8,"['Add', 'a', 'Plot']",11.0,"Gummadi,KrishnaGhattamaneni,P.ChandrasekharaReddy,Sridevi",https://www.imdb.com/title/tt0186854/,3112,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",P.ChandrasekharaReddy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Gummadi,KrishnaGhattamaneni,P.ChandrasekharaReddy,Sridevi Not Rated Drama Thriller Action Comedy Romance Family 1982"
1503,2181,YamaKinkarudu,1982,,U,"['Action', 'Crime', 'Drama']",6.5,"['Chiranjeevi', 'and', 'Sarathbabu', 'are', 'police', 'officers', 'and', 'very', 'close', 'friends', 'as', 'well.', 'Both', 'of', 'them', 'send', 'a', 'very', 'notorious', 'criminal', 'gang', '(headed', 'by', 'Sudharshan)to', 'jail.', 'Chiru', 'later', 'marries', '...', 'See', 'full', 'summary', '»']",37.0,"Chiranjeevi,RadhikaSarathkumar,RajBharat,SatyanarayanaKaikala",https://www.imdb.com/title/tt0246338/,2181,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",RajBharat,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Chiranjeevi and Sarathbabu are police officers and very close friends as well. Both of them send a very notorious criminal gang (headed by Sudharshan)to jail. Chiru later marries ... See full summary » Chiranjeevi,RadhikaSarathkumar,RajBharat,SatyanarayanaKaikala U Action Crime Drama 1982"
1504,4116,Sawaal,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",8.1,"['Add', 'a', 'Plot']",28.0,"BoinaSubharao,GiriBabu,Kavitha,MohanBabu",https://www.imdb.com/title/tt1437631/,4116,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",BoinaSubharao,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot BoinaSubharao,GiriBabu,Kavitha,MohanBabu U Drama Thriller Action Comedy Romance Family 1982"
1505,982,Gruha Pravesam,1982,,U,['Family'],8.3,"['Add', 'a', 'Plot']",54.0,"B.BhaskaraRao,GiriBabu,Gummadi,MohanBabu",https://www.imdb.com/title/tt1244553/,982,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B.BhaskaraRao,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot B.BhaskaraRao,GiriBabu,Gummadi,MohanBabu U Family 1982"
1506,1670,Nalugu Sthambalata,1982,,U,"['Drama', 'Family']",7.6,"['Add', 'a', 'Plot']",32.0,"Jandhyala,Poornima,Pradeep,V.K.Naresh",https://www.imdb.com/title/tt0249830/,1670,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jandhyala,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Jandhyala,Poornima,Pradeep,V.K.Naresh U Drama Family 1982"
1507,2374,Pelleedu Pillalu,1982,,U,"['Drama', 'Comedy']",,"['Add', 'a', 'Plot']",,"Bapu,SaiChand,Suresh,Vijayshanti",https://www.imdb.com/title/tt0155952/,2374,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Bapu,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Bapu,SaiChand,Suresh,Vijayshanti U Drama Comedy 1982"
1508,3018,Nipputho Chelagatam,1982,,U,"['Drama', 'Thriller', 'Action', 'Comedy', 'Romance', 'Family']",,"['Nipputo', 'Chelagaatam', '(translation:', 'Play', 'with', 'Fire)', 'is', 'a', '1982', 'Telugu', 'action', 'drama', 'film', 'directed', 'by', 'Kommineni', 'Seshagiri', 'Rao', 'and', 'produced', 'by', 'Y.', 'V.', 'Rao.', 'The', 'film', 'stars', 'Krishnam', 'Raju,', 'Sharada,', '...', 'See', 'full', 'synopsis', '»']",,"Jayasudha,Kommineni,Krishnamraju,Sharada",https://www.imdb.com/title/tt0352643/,3018,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Kommineni,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Nipputo Chelagaatam (translation: Play with Fire) is a 1982 Telugu action drama film directed by Kommineni Seshagiri Rao and produced by Y. V. Rao. The film stars Krishnam Raju, Sharada, ... See full synopsis » Jayasudha,Kommineni,Krishnamraju,Sharada U Drama Thriller Action Comedy Romance Family 1982"
1509,3451,Tarangini,1982,,U,['Drama'],,"['Add', 'a', 'Plot']",,"Bhanuchander,KodiRamakrishna,NarayanaP.L.,Suman",https://www.imdb.com/title/tt13629866/,3451,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",KodiRamakrishna,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Bhanuchander,KodiRamakrishna,NarayanaP.L.,Suman U Drama 1982"
1510,4972,MaroMallupu,1982,,U,['Drama'],,"['Add', 'a', 'Plot']",,"Gummadi,SatyanarayanaVejella,Sivakrishna",https://www.imdb.com/title/tt0779744/,4972,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",SatyanarayanaVejella,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Gummadi,SatyanarayanaVejella,Sivakrishna U Drama 1982"
